metric_date,plan,country,acquisition_channel,dau,new_activations
2023-11-21,enterprise,IN,referral,1.0,0.0
2023-11-21,free,UK,direct,1.0,0.0
2023-11-21,pro,UK,referral,1.0,0.0
2023-11-21,pro,US,direct,1.0,0.0
2023-11-21,starter,UK,paid_search,1.0,0.0
2023-11-21,enterprise,FR,referral,1.0,1.0
2023-11-21,starter,DE,email,1.0,0.0
2023-11-21,enterprise,BR,paid_search,1.0,0.0
2023-11-21,free,UK,organic,1.0,0.0
2023-11-21,pro,CA,email,1.0,0.0
2023-11-21,starter,UK,direct,1.0,0.0
2023-11-20,enterprise,UK,referral,1.0,0.0
2023-11-20,free,CA,organic,1.0,0.0
2023-11-20,enterprise,AU,referral,1.0,0.0
2023-11-20,pro,AU,referral,1.0,0.0
2023-11-20,free,FR,email,1.0,0.0
2023-11-20,pro,DE,referral,1.0,0.0
2023-11-20,starter,CA,referral,1.0,1.0
2023-11-20,free,DE,email,1.0,0.0
2023-11-20,starter,BR,organic,1.0,0.0
2023-11-20,enterprise,FR,email,1.0,0.0
2023-11-20,enterprise,BR,email,1.0,0.0
2023-11-20,free,BR,organic,1.0,0.0
2023-11-20,free,UK,paid_search,1.0,0.0
2023-11-20,pro,DE,paid_search,1.0,0.0
2023-11-20,free,AU,referral,1.0,0.0
2023-11-20,pro,UK,email,1.0,0.0
2023-11-20,free,FR,referral,1.0,0.0
2023-11-20,free,CA,paid_search,1.0,0.0
2023-11-20,starter,FR,paid_search,2.0,1.0
2023-11-20,pro,US,paid_search,1.0,0.0
2023-11-20,pro,IN,referral,1.0,0.0
2023-11-19,pro,DE,direct,1.0,0.0
2023-11-19,starter,FR,referral,1.0,0.0
2023-11-19,free,UK,referral,1.0,0.0
2023-11-19,starter,AU,referral,1.0,0.0
2023-11-19,enterprise,DE,direct,1.0,0.0
2023-11-19,starter,CA,direct,2.0,0.0
2023-11-19,enterprise,FR,referral,1.0,0.0
2023-11-19,free,AU,direct,1.0,0.0
2023-11-19,starter,CA,referral,1.0,0.0
2023-11-19,free,FR,email,1.0,0.0
2023-11-19,pro,BR,referral,1.0,0.0
2023-11-19,enterprise,IN,organic,1.0,0.0
2023-11-18,pro,AU,paid_search,1.0,0.0
2023-11-18,enterprise,FR,referral,1.0,0.0
2023-11-18,enterprise,CA,direct,1.0,0.0
2023-11-18,pro,US,organic,1.0,0.0
2023-11-18,free,IN,referral,1.0,0.0
2023-11-18,enterprise,CA,paid_search,1.0,0.0
2023-11-18,pro,BR,referral,1.0,0.0
2023-11-18,starter,AU,direct,1.0,1.0
2023-11-18,starter,US,direct,1.0,0.0
2023-11-18,enterprise,AU,email,1.0,0.0
2023-11-18,starter,IN,referral,1.0,0.0
2023-11-18,enterprise,BR,email,1.0,0.0
2023-11-18,pro,FR,email,1.0,0.0
2023-11-18,starter,CA,referral,1.0,0.0
2023-11-17,free,IN,paid_search,1.0,0.0
2023-11-17,enterprise,US,direct,1.0,0.0
2023-11-17,free,BR,organic,1.0,0.0
2023-11-17,pro,BR,direct,1.0,0.0
2023-11-17,starter,FR,referral,1.0,0.0
2023-11-17,starter,CA,paid_search,1.0,0.0
2023-11-17,pro,UK,referral,1.0,0.0
2023-11-17,starter,FR,email,1.0,0.0
2023-11-17,enterprise,IN,direct,1.0,0.0
2023-11-17,pro,US,paid_search,1.0,0.0
2023-11-17,pro,CA,organic,1.0,1.0
2023-11-17,starter,CA,direct,2.0,0.0
2023-11-17,enterprise,AU,referral,1.0,1.0
2023-11-17,enterprise,US,email,1.0,0.0
2023-11-17,enterprise,UK,direct,1.0,0.0
2023-11-17,free,UK,organic,1.0,0.0
2023-11-17,enterprise,CA,organic,1.0,1.0
2023-11-17,starter,UK,direct,1.0,0.0
2023-11-16,enterprise,CA,email,1.0,0.0
2023-11-16,free,BR,referral,1.0,0.0
2023-11-16,free,AU,organic,1.0,0.0
2023-11-16,pro,IN,organic,1.0,1.0
2023-11-16,free,DE,paid_search,1.0,0.0
2023-11-16,enterprise,CA,direct,1.0,0.0
2023-11-15,starter,FR,email,1.0,0.0
2023-11-15,enterprise,AU,referral,1.0,0.0
2023-11-15,enterprise,US,direct,1.0,0.0
2023-11-15,free,FR,email,1.0,0.0
2023-11-15,enterprise,DE,organic,1.0,1.0
2023-11-15,starter,CA,direct,1.0,0.0
2023-11-15,enterprise,FR,referral,1.0,0.0
2023-11-15,starter,IN,organic,1.0,0.0
2023-11-14,starter,FR,organic,1.0,0.0
2023-11-14,pro,IN,referral,1.0,1.0
2023-11-14,enterprise,FR,organic,1.0,0.0
2023-11-14,free,IN,paid_search,1.0,0.0
2023-11-14,free,BR,email,1.0,0.0
2023-11-14,free,UK,direct,1.0,0.0
2023-11-14,enterprise,IN,paid_search,1.0,0.0
2023-11-14,enterprise,FR,direct,1.0,0.0
2023-11-14,starter,BR,organic,1.0,0.0
2023-11-14,enterprise,UK,email,1.0,0.0
2023-11-14,enterprise,FR,referral,1.0,0.0
2023-11-14,free,IN,referral,1.0,0.0
2023-11-14,enterprise,AU,paid_search,1.0,0.0
2023-11-14,free,CA,referral,2.0,0.0
2023-11-14,free,CA,organic,1.0,0.0
2023-11-14,enterprise,FR,email,1.0,0.0
2023-11-14,starter,FR,email,2.0,0.0
2023-11-14,free,UK,referral,1.0,0.0
2023-11-13,pro,CA,paid_search,1.0,1.0
2023-11-13,pro,US,referral,1.0,0.0
2023-11-13,free,UK,direct,1.0,0.0
2023-11-13,enterprise,AU,direct,1.0,0.0
2023-11-13,free,BR,referral,1.0,0.0
2023-11-13,starter,US,referral,1.0,1.0
2023-11-13,free,UK,referral,1.0,0.0
2023-11-13,enterprise,US,referral,1.0,1.0
2023-11-12,pro,US,email,1.0,1.0
2023-11-12,free,DE,email,1.0,0.0
2023-11-12,enterprise,US,direct,1.0,0.0
2023-11-12,pro,IN,email,1.0,0.0
2023-11-12,pro,CA,direct,1.0,0.0
2023-11-12,pro,UK,organic,1.0,1.0
2023-11-12,enterprise,FR,email,1.0,0.0
2023-11-12,pro,BR,paid_search,1.0,0.0
2023-11-12,enterprise,CA,paid_search,1.0,0.0
2023-11-12,free,FR,organic,1.0,0.0
2023-11-12,starter,DE,paid_search,1.0,0.0
2023-11-12,starter,UK,email,1.0,0.0
2023-11-11,pro,IN,referral,1.0,0.0
2023-11-11,free,CA,email,1.0,0.0
2023-11-11,free,AU,direct,1.0,0.0
2023-11-11,enterprise,FR,organic,1.0,0.0
2023-11-11,enterprise,FR,email,1.0,0.0
2023-11-11,starter,DE,email,1.0,0.0
2023-11-11,starter,DE,paid_search,1.0,0.0
2023-11-11,enterprise,UK,email,1.0,0.0
2023-11-11,starter,US,organic,1.0,0.0
2023-11-11,free,IN,paid_search,2.0,0.0
2023-11-11,free,US,referral,1.0,0.0
2023-11-11,pro,CA,paid_search,1.0,1.0
2023-11-11,pro,UK,email,1.0,0.0
2023-11-11,starter,AU,direct,1.0,0.0
2023-11-11,starter,UK,referral,1.0,0.0
2023-11-11,starter,FR,email,1.0,0.0
2023-11-11,enterprise,DE,paid_search,1.0,0.0
2023-11-10,enterprise,BR,paid_search,3.0,0.0
2023-11-10,free,UK,email,1.0,0.0
2023-11-10,free,UK,paid_search,1.0,0.0
2023-11-10,pro,US,organic,1.0,0.0
2023-11-10,pro,UK,referral,1.0,0.0
2023-11-10,starter,DE,referral,1.0,0.0
2023-11-10,starter,BR,direct,1.0,0.0
2023-11-10,free,AU,email,1.0,0.0
2023-11-10,pro,AU,referral,1.0,0.0
2023-11-10,starter,US,direct,1.0,0.0
2023-11-10,pro,FR,email,1.0,0.0
2023-11-10,enterprise,CA,referral,1.0,1.0
2023-11-10,free,AU,referral,1.0,0.0
2023-11-10,enterprise,US,organic,1.0,0.0
2023-11-10,pro,UK,direct,1.0,0.0
2023-11-10,free,US,paid_search,1.0,0.0
2023-11-10,pro,US,email,1.0,0.0
2023-11-10,starter,US,paid_search,1.0,0.0
2023-11-09,enterprise,AU,referral,1.0,1.0
2023-11-09,free,US,email,1.0,0.0
2023-11-09,enterprise,UK,paid_search,1.0,0.0
2023-11-09,pro,BR,organic,1.0,0.0
2023-11-09,pro,IN,paid_search,1.0,0.0
2023-11-09,enterprise,FR,referral,1.0,0.0
2023-11-09,pro,UK,direct,1.0,0.0
2023-11-09,starter,UK,direct,1.0,0.0
2023-11-09,enterprise,US,paid_search,1.0,0.0
2023-11-09,starter,BR,direct,1.0,0.0
2023-11-09,pro,AU,email,1.0,1.0
2023-11-09,enterprise,BR,referral,1.0,0.0
2023-11-09,free,IN,organic,1.0,1.0
2023-11-09,starter,IN,direct,1.0,0.0
2023-11-09,starter,UK,email,1.0,1.0
2023-11-09,enterprise,BR,direct,1.0,0.0
2023-11-09,starter,AU,direct,1.0,0.0
2023-11-08,starter,US,organic,1.0,1.0
2023-11-08,pro,DE,organic,1.0,1.0
2023-11-08,starter,AU,paid_search,2.0,0.0
2023-11-08,starter,IN,email,1.0,0.0
2023-11-08,free,IN,organic,1.0,1.0
2023-11-08,free,FR,referral,1.0,0.0
2023-11-08,enterprise,AU,direct,1.0,1.0
2023-11-08,starter,US,email,2.0,1.0
2023-11-07,pro,US,direct,1.0,0.0
2023-11-07,free,UK,referral,1.0,0.0
2023-11-07,starter,DE,email,1.0,0.0
2023-11-07,free,AU,direct,1.0,1.0
2023-11-07,enterprise,DE,referral,1.0,0.0
2023-11-07,free,FR,email,1.0,1.0
2023-11-07,starter,AU,direct,1.0,1.0
2023-11-07,enterprise,BR,referral,1.0,0.0
2023-11-07,pro,IN,organic,1.0,0.0
2023-11-07,free,IN,referral,1.0,0.0
2023-11-07,starter,UK,direct,1.0,1.0
2023-11-07,free,AU,referral,1.0,0.0
2023-11-07,free,US,email,1.0,0.0
2023-11-07,free,BR,referral,1.0,1.0
2023-11-07,pro,IN,referral,1.0,0.0
2023-11-06,starter,AU,email,1.0,0.0
2023-11-06,starter,UK,referral,1.0,0.0
2023-11-06,free,IN,email,1.0,0.0
2023-11-06,free,CA,referral,1.0,0.0
2023-11-06,starter,AU,direct,1.0,0.0
2023-11-06,pro,CA,referral,1.0,0.0
2023-11-06,starter,FR,organic,1.0,0.0
2023-11-06,starter,BR,direct,1.0,0.0
2023-11-06,starter,IN,organic,1.0,0.0
2023-11-06,pro,US,email,1.0,0.0
2023-11-06,starter,US,paid_search,1.0,0.0
2023-11-05,free,UK,email,1.0,0.0
2023-11-05,enterprise,US,referral,1.0,0.0
2023-11-05,free,CA,email,1.0,0.0
2023-11-05,starter,UK,organic,1.0,1.0
2023-11-05,free,BR,direct,1.0,0.0
2023-11-05,pro,UK,email,1.0,0.0
2023-11-05,free,IN,paid_search,1.0,0.0
2023-11-05,starter,US,paid_search,1.0,0.0
2023-11-05,enterprise,BR,direct,1.0,0.0
2023-11-05,pro,BR,email,1.0,0.0
2023-11-05,pro,US,referral,1.0,0.0
2023-11-05,enterprise,IN,paid_search,1.0,1.0
2023-11-05,pro,UK,direct,2.0,0.0
2023-11-05,pro,FR,direct,1.0,0.0
2023-11-05,enterprise,BR,email,1.0,0.0
2023-11-05,pro,US,email,1.0,0.0
2023-11-05,starter,AU,paid_search,1.0,0.0
2023-11-04,pro,US,email,1.0,0.0
2023-11-04,free,IN,direct,1.0,1.0
2023-11-04,free,US,email,1.0,0.0
2023-11-04,starter,US,paid_search,1.0,0.0
2023-11-04,free,AU,email,1.0,0.0
2023-11-04,starter,FR,email,1.0,0.0
2023-11-04,free,IN,referral,1.0,0.0
2023-11-04,enterprise,BR,referral,1.0,0.0
2023-11-04,enterprise,IN,referral,1.0,0.0
2023-11-04,enterprise,FR,email,1.0,0.0
2023-11-04,free,IN,email,2.0,0.0
2023-11-04,free,US,direct,1.0,0.0
2023-11-04,free,FR,paid_search,1.0,1.0
2023-11-04,starter,BR,paid_search,1.0,0.0
2023-11-03,pro,UK,direct,1.0,0.0
2023-11-03,pro,US,email,1.0,0.0
2023-11-03,enterprise,CA,organic,1.0,0.0
2023-11-03,free,US,organic,1.0,0.0
2023-11-03,enterprise,UK,referral,1.0,0.0
2023-11-03,free,DE,direct,1.0,0.0
2023-11-03,pro,AU,email,1.0,1.0
2023-11-03,free,CA,referral,1.0,0.0
2023-11-03,enterprise,UK,email,1.0,0.0
2023-11-03,pro,BR,email,1.0,0.0
2023-11-03,starter,US,email,1.0,0.0
2023-11-03,free,DE,organic,1.0,0.0
2023-11-03,enterprise,UK,organic,1.0,0.0
2023-11-03,pro,FR,email,1.0,0.0
2023-11-02,enterprise,UK,referral,1.0,0.0
2023-11-02,free,DE,email,1.0,0.0
2023-11-02,pro,CA,organic,1.0,0.0
2023-11-02,enterprise,US,email,1.0,0.0
2023-11-02,pro,US,paid_search,1.0,0.0
2023-11-02,starter,DE,email,1.0,1.0
2023-11-02,starter,UK,organic,1.0,0.0
2023-11-02,free,UK,email,1.0,0.0
2023-11-01,enterprise,BR,email,1.0,1.0
2023-11-01,free,CA,organic,1.0,0.0
2023-11-01,free,IN,direct,1.0,0.0
2023-11-01,starter,FR,email,1.0,1.0
2023-11-01,free,BR,referral,1.0,0.0
2023-11-01,starter,BR,paid_search,1.0,0.0
2023-11-01,pro,US,organic,1.0,1.0
2023-11-01,starter,UK,organic,1.0,0.0
2023-11-01,pro,BR,referral,1.0,0.0
2023-11-01,enterprise,FR,paid_search,1.0,0.0
2023-11-01,enterprise,IN,referral,1.0,0.0
2023-11-01,pro,UK,paid_search,1.0,0.0
2023-11-01,enterprise,BR,referral,1.0,0.0
2023-11-01,pro,DE,organic,1.0,0.0
2023-11-01,enterprise,FR,referral,1.0,1.0
2023-11-01,enterprise,UK,direct,1.0,0.0
2023-11-01,enterprise,US,paid_search,1.0,0.0
2023-11-01,pro,BR,paid_search,1.0,1.0
2023-11-01,free,AU,referral,1.0,0.0
2023-10-31,starter,DE,organic,1.0,0.0
2023-10-31,starter,UK,direct,1.0,0.0
2023-10-31,pro,BR,referral,1.0,0.0
2023-10-31,free,UK,referral,1.0,0.0
2023-10-31,starter,FR,email,1.0,0.0
2023-10-31,enterprise,IN,direct,1.0,0.0
2023-10-31,free,AU,email,1.0,0.0
2023-10-31,free,AU,paid_search,1.0,0.0
2023-10-31,pro,BR,email,1.0,0.0
2023-10-31,free,FR,organic,1.0,0.0
2023-10-31,enterprise,UK,paid_search,1.0,1.0
2023-10-31,free,US,email,1.0,0.0
2023-10-30,free,IN,organic,1.0,0.0
2023-10-30,pro,CA,paid_search,1.0,0.0
2023-10-30,enterprise,IN,referral,1.0,0.0
2023-10-30,enterprise,BR,paid_search,1.0,1.0
2023-10-30,starter,FR,direct,1.0,0.0
2023-10-30,free,UK,referral,1.0,1.0
2023-10-30,free,UK,direct,1.0,0.0
2023-10-30,free,FR,paid_search,1.0,0.0
2023-10-30,starter,UK,referral,1.0,0.0
2023-10-30,pro,US,email,1.0,0.0
2023-10-29,pro,CA,referral,1.0,0.0
2023-10-29,free,DE,email,1.0,0.0
2023-10-29,starter,IN,referral,1.0,0.0
2023-10-29,starter,BR,referral,1.0,0.0
2023-10-29,enterprise,FR,email,1.0,0.0
2023-10-29,starter,CA,paid_search,1.0,0.0
2023-10-29,enterprise,US,email,1.0,0.0
2023-10-29,starter,UK,email,1.0,0.0
2023-10-29,pro,FR,organic,1.0,1.0
2023-10-29,enterprise,CA,organic,1.0,0.0
2023-10-29,free,FR,organic,1.0,0.0
2023-10-28,pro,US,paid_search,1.0,0.0
2023-10-28,enterprise,BR,direct,1.0,0.0
2023-10-28,free,IN,direct,1.0,0.0
2023-10-28,pro,CA,paid_search,1.0,0.0
2023-10-28,enterprise,UK,email,1.0,0.0
2023-10-28,enterprise,AU,paid_search,1.0,1.0
2023-10-28,starter,FR,direct,1.0,1.0
2023-10-28,free,UK,referral,1.0,0.0
2023-10-28,enterprise,IN,organic,1.0,0.0
2023-10-28,pro,US,referral,1.0,0.0
2023-10-28,pro,BR,paid_search,1.0,0.0
2023-10-28,free,IN,email,1.0,1.0
2023-10-28,free,CA,organic,1.0,0.0
2023-10-27,pro,IN,organic,1.0,1.0
2023-10-27,starter,BR,organic,1.0,0.0
2023-10-27,free,BR,referral,1.0,0.0
2023-10-27,starter,CA,direct,1.0,0.0
2023-10-27,enterprise,BR,referral,1.0,0.0
2023-10-27,starter,US,paid_search,1.0,0.0
2023-10-27,free,US,referral,1.0,0.0
2023-10-27,starter,BR,direct,1.0,0.0
2023-10-27,enterprise,AU,organic,2.0,0.0
2023-10-27,enterprise,UK,organic,1.0,0.0
2023-10-26,enterprise,FR,referral,1.0,0.0
2023-10-26,enterprise,CA,direct,1.0,0.0
2023-10-26,starter,UK,direct,1.0,0.0
2023-10-26,starter,US,organic,1.0,1.0
2023-10-26,pro,FR,direct,1.0,0.0
2023-10-26,starter,FR,referral,1.0,0.0
2023-10-26,pro,IN,paid_search,1.0,1.0
2023-10-26,starter,IN,direct,1.0,1.0
2023-10-26,starter,US,direct,1.0,0.0
2023-10-26,free,FR,referral,1.0,0.0
2023-10-26,enterprise,DE,direct,1.0,0.0
2023-10-26,pro,US,direct,1.0,1.0
2023-10-26,enterprise,CA,email,1.0,0.0
2023-10-26,starter,FR,paid_search,1.0,0.0
2023-10-26,pro,IN,referral,1.0,0.0
2023-10-26,enterprise,AU,paid_search,1.0,1.0
2023-10-26,pro,CA,paid_search,1.0,0.0
2023-10-26,starter,IN,email,1.0,0.0
2023-10-26,free,DE,direct,1.0,1.0
2023-10-26,enterprise,IN,referral,1.0,0.0
2023-10-25,enterprise,BR,organic,1.0,1.0
2023-10-25,starter,CA,email,1.0,0.0
2023-10-25,enterprise,US,email,1.0,0.0
2023-10-25,pro,IN,referral,1.0,0.0
2023-10-25,starter,AU,email,1.0,0.0
2023-10-25,starter,IN,referral,1.0,0.0
2023-10-25,free,AU,organic,1.0,0.0
2023-10-25,pro,BR,referral,1.0,0.0
2023-10-25,starter,FR,email,1.0,1.0
2023-10-25,enterprise,DE,paid_search,1.0,1.0
2023-10-25,free,AU,email,1.0,0.0
2023-10-25,enterprise,IN,referral,1.0,0.0
2023-10-25,free,CA,referral,1.0,0.0
2023-10-25,enterprise,AU,referral,1.0,0.0
2023-10-25,free,CA,organic,1.0,0.0
2023-10-25,free,BR,referral,1.0,0.0
2023-10-25,pro,BR,paid_search,1.0,0.0
2023-10-25,free,US,direct,1.0,0.0
2023-10-24,free,DE,paid_search,2.0,0.0
2023-10-24,enterprise,IN,referral,1.0,1.0
2023-10-24,free,FR,paid_search,1.0,1.0
2023-10-24,pro,FR,email,1.0,0.0
2023-10-24,free,UK,email,1.0,0.0
2023-10-24,enterprise,DE,direct,1.0,0.0
2023-10-24,pro,AU,referral,1.0,0.0
2023-10-24,starter,DE,direct,1.0,0.0
2023-10-24,pro,IN,referral,1.0,0.0
2023-10-24,enterprise,IN,email,1.0,0.0
2023-10-24,pro,US,organic,1.0,1.0
2023-10-23,enterprise,FR,referral,1.0,1.0
2023-10-23,pro,BR,organic,1.0,0.0
2023-10-23,pro,US,organic,1.0,0.0
2023-10-23,enterprise,IN,email,1.0,0.0
2023-10-23,starter,US,direct,1.0,1.0
2023-10-23,enterprise,DE,referral,1.0,0.0
2023-10-23,starter,UK,referral,1.0,0.0
2023-10-23,enterprise,US,organic,1.0,0.0
2023-10-23,starter,IN,organic,1.0,0.0
2023-10-23,starter,FR,email,1.0,0.0
2023-10-23,enterprise,AU,organic,1.0,0.0
2023-10-23,starter,DE,email,1.0,1.0
2023-10-23,free,DE,direct,1.0,0.0
2023-10-23,pro,IN,referral,1.0,1.0
2023-10-23,free,IN,email,1.0,1.0
2023-10-23,free,BR,direct,1.0,0.0
2023-10-23,pro,IN,paid_search,1.0,0.0
2023-10-23,starter,UK,direct,2.0,1.0
2023-10-22,starter,FR,email,1.0,0.0
2023-10-22,starter,AU,paid_search,1.0,0.0
2023-10-22,free,IN,referral,1.0,0.0
2023-10-22,enterprise,UK,email,1.0,0.0
2023-10-22,free,US,paid_search,1.0,0.0
2023-10-22,starter,UK,email,1.0,1.0
2023-10-22,free,UK,referral,1.0,0.0
2023-10-22,enterprise,US,paid_search,1.0,0.0
2023-10-22,starter,BR,direct,2.0,0.0
2023-10-22,enterprise,BR,email,1.0,0.0
2023-10-22,starter,FR,referral,1.0,0.0
2023-10-22,starter,US,email,1.0,0.0
2023-10-22,free,AU,paid_search,1.0,0.0
2023-10-22,starter,FR,organic,1.0,1.0
2023-10-22,starter,AU,organic,1.0,0.0
2023-10-21,pro,AU,direct,1.0,1.0
2023-10-21,free,BR,referral,1.0,0.0
2023-10-21,starter,UK,organic,1.0,0.0
2023-10-21,starter,BR,paid_search,1.0,0.0
2023-10-21,free,FR,email,1.0,0.0
2023-10-21,enterprise,UK,direct,1.0,0.0
2023-10-21,starter,CA,direct,1.0,0.0
2023-10-21,starter,DE,direct,1.0,0.0
2023-10-21,starter,US,direct,1.0,0.0
2023-10-21,free,BR,email,1.0,1.0
2023-10-21,starter,US,referral,1.0,0.0
2023-10-21,free,CA,email,1.0,0.0
2023-10-21,pro,BR,direct,1.0,0.0
2023-10-21,starter,FR,paid_search,2.0,0.0
2023-10-21,free,UK,email,1.0,0.0
2023-10-20,free,US,direct,1.0,0.0
2023-10-20,free,AU,email,1.0,1.0
2023-10-20,pro,FR,direct,1.0,0.0
2023-10-20,enterprise,US,referral,1.0,0.0
2023-10-20,free,FR,email,1.0,0.0
2023-10-20,starter,DE,organic,1.0,0.0
2023-10-20,enterprise,AU,direct,2.0,0.0
2023-10-20,starter,US,paid_search,1.0,1.0
2023-10-20,starter,US,email,1.0,0.0
2023-10-20,starter,AU,direct,1.0,1.0
2023-10-20,pro,AU,paid_search,1.0,0.0
2023-10-20,pro,AU,email,1.0,1.0
2023-10-20,free,IN,email,1.0,0.0
2023-10-20,pro,DE,direct,1.0,0.0
2023-10-20,starter,FR,paid_search,2.0,0.0
2023-10-20,enterprise,DE,referral,1.0,0.0
2023-10-19,free,DE,paid_search,1.0,0.0
2023-10-19,enterprise,AU,email,2.0,1.0
2023-10-19,pro,US,paid_search,1.0,0.0
2023-10-19,enterprise,US,email,2.0,1.0
2023-10-19,starter,BR,referral,1.0,1.0
2023-10-19,free,IN,paid_search,1.0,0.0
2023-10-19,free,FR,organic,1.0,0.0
2023-10-19,pro,IN,organic,1.0,0.0
2023-10-19,pro,DE,direct,1.0,0.0
2023-10-19,enterprise,FR,organic,1.0,0.0
2023-10-19,free,CA,paid_search,1.0,1.0
2023-10-19,starter,FR,organic,1.0,1.0
2023-10-19,enterprise,AU,referral,1.0,1.0
2023-10-18,enterprise,US,referral,1.0,0.0
2023-10-18,enterprise,CA,organic,1.0,0.0
2023-10-18,enterprise,UK,direct,1.0,0.0
2023-10-18,free,DE,email,1.0,0.0
2023-10-18,pro,IN,paid_search,1.0,0.0
2023-10-18,pro,DE,email,1.0,0.0
2023-10-18,starter,US,referral,1.0,1.0
2023-10-18,free,US,email,1.0,0.0
2023-10-18,enterprise,FR,direct,1.0,1.0
2023-10-18,free,AU,referral,1.0,0.0
2023-10-18,free,CA,referral,1.0,0.0
2023-10-18,enterprise,CA,referral,1.0,1.0
2023-10-18,starter,IN,direct,1.0,0.0
2023-10-18,pro,US,paid_search,1.0,0.0
2023-10-18,pro,FR,paid_search,1.0,1.0
2023-10-17,starter,IN,paid_search,1.0,0.0
2023-10-17,starter,DE,email,1.0,0.0
2023-10-17,enterprise,IN,email,1.0,0.0
2023-10-17,enterprise,UK,email,2.0,0.0
2023-10-17,free,US,direct,1.0,1.0
2023-10-17,enterprise,DE,email,1.0,0.0
2023-10-17,enterprise,FR,email,1.0,0.0
2023-10-17,starter,IN,referral,1.0,0.0
2023-10-17,pro,IN,referral,1.0,0.0
2023-10-17,enterprise,AU,referral,1.0,0.0
2023-10-16,enterprise,IN,email,1.0,0.0
2023-10-16,enterprise,US,organic,1.0,0.0
2023-10-16,starter,CA,direct,1.0,0.0
2023-10-16,starter,US,paid_search,1.0,0.0
2023-10-16,free,UK,email,1.0,0.0
2023-10-16,starter,BR,direct,1.0,1.0
2023-10-16,starter,IN,email,1.0,0.0
2023-10-16,enterprise,BR,direct,1.0,1.0
2023-10-16,free,IN,email,1.0,1.0
2023-10-16,enterprise,BR,referral,1.0,0.0
2023-10-16,enterprise,DE,email,1.0,0.0
2023-10-16,free,US,direct,1.0,0.0
2023-10-16,enterprise,AU,direct,1.0,0.0
2023-10-16,free,BR,referral,1.0,0.0
2023-10-16,pro,US,email,1.0,0.0
2023-10-16,free,US,organic,1.0,0.0
2023-10-15,free,IN,paid_search,1.0,1.0
2023-10-15,enterprise,IN,email,1.0,0.0
2023-10-15,free,DE,direct,1.0,0.0
2023-10-15,free,BR,paid_search,1.0,0.0
2023-10-15,free,US,direct,1.0,0.0
2023-10-15,free,UK,referral,1.0,1.0
2023-10-15,free,FR,email,1.0,0.0
2023-10-15,pro,BR,referral,1.0,0.0
2023-10-15,enterprise,US,referral,1.0,0.0
2023-10-15,free,US,email,1.0,0.0
2023-10-15,free,AU,email,1.0,1.0
2023-10-15,enterprise,IN,referral,1.0,0.0
2023-10-15,free,BR,direct,1.0,0.0
2023-10-15,free,AU,paid_search,1.0,0.0
2023-10-15,starter,AU,paid_search,1.0,0.0
2023-10-15,pro,US,direct,1.0,1.0
2023-10-14,pro,AU,direct,1.0,1.0
2023-10-14,starter,DE,paid_search,1.0,0.0
2023-10-14,pro,BR,referral,1.0,0.0
2023-10-14,starter,FR,email,1.0,0.0
2023-10-14,pro,BR,direct,1.0,0.0
2023-10-14,starter,IN,email,1.0,1.0
2023-10-14,enterprise,FR,paid_search,1.0,0.0
2023-10-14,enterprise,CA,referral,1.0,1.0
2023-10-14,starter,US,paid_search,1.0,0.0
2023-10-14,pro,DE,referral,1.0,0.0
2023-10-14,enterprise,BR,paid_search,1.0,0.0
2023-10-14,enterprise,IN,organic,1.0,0.0
2023-10-14,starter,BR,email,1.0,0.0
2023-10-14,enterprise,FR,direct,1.0,0.0
2023-10-14,free,US,direct,1.0,0.0
2023-10-13,enterprise,AU,referral,1.0,1.0
2023-10-13,free,IN,organic,1.0,0.0
2023-10-13,enterprise,FR,referral,1.0,0.0
2023-10-13,free,FR,organic,1.0,0.0
2023-10-13,starter,BR,organic,1.0,1.0
2023-10-13,starter,US,email,1.0,1.0
2023-10-13,free,IN,direct,1.0,0.0
2023-10-13,enterprise,CA,direct,1.0,1.0
2023-10-13,pro,BR,email,1.0,0.0
2023-10-12,starter,CA,email,1.0,0.0
2023-10-12,enterprise,DE,email,1.0,1.0
2023-10-12,enterprise,FR,referral,1.0,1.0
2023-10-12,free,BR,email,1.0,0.0
2023-10-12,free,US,organic,1.0,0.0
2023-10-12,free,CA,paid_search,1.0,1.0
2023-10-12,starter,FR,direct,1.0,0.0
2023-10-12,free,FR,email,2.0,0.0
2023-10-12,starter,FR,referral,1.0,0.0
2023-10-12,pro,BR,email,1.0,0.0
2023-10-12,starter,US,paid_search,1.0,0.0
2023-10-12,pro,DE,direct,1.0,0.0
2023-10-12,starter,FR,email,1.0,0.0
2023-10-12,pro,UK,email,1.0,0.0
2023-10-11,pro,UK,referral,2.0,0.0
2023-10-11,pro,BR,organic,1.0,1.0
2023-10-11,enterprise,IN,email,1.0,0.0
2023-10-11,enterprise,UK,organic,1.0,0.0
2023-10-11,pro,IN,email,1.0,0.0
2023-10-11,free,FR,direct,1.0,0.0
2023-10-11,starter,UK,direct,1.0,1.0
2023-10-11,enterprise,BR,organic,1.0,0.0
2023-10-11,starter,US,email,1.0,0.0
2023-10-11,enterprise,FR,email,1.0,1.0
2023-10-11,enterprise,US,organic,1.0,0.0
2023-10-11,starter,CA,referral,1.0,0.0
2023-10-10,free,DE,paid_search,1.0,0.0
2023-10-10,starter,CA,direct,1.0,1.0
