event_id,user_id,event_type,event_timestamp,session_id,properties
evt_000380,user_0381,export,2023-11-14 00:00:00,sess_01640,{}
evt_000381,user_0290,export,2023-06-07 00:00:00,sess_00419,{}
evt_000382,user_0916,page_view,2023-05-04 00:00:00,sess_01888,{}
evt_000383,user_0030,export,2023-08-20 00:00:00,sess_00485,{}
evt_000384,user_0087,api_call,2023-03-19 00:00:00,sess_01765,{}
evt_000385,user_0055,export,2023-02-20 00:00:00,sess_01567,{}
evt_000386,user_0442,feature_used,2023-07-26 00:00:00,sess_01131,{}
evt_000387,user_0516,login,2023-12-15 00:00:00,sess_01020,{}
evt_000388,user_0229,page_view,2023-01-19 00:00:00,sess_00978,{}
evt_000389,user_0104,api_call,2023-11-14 00:00:00,sess_01658,{}
evt_000390,user_0104,feature_used,2023-12-21 00:00:00,sess_00843,{}
evt_000391,user_0213,api_call,2023-12-28 00:00:00,sess_00013,{}
evt_000392,user_0528,settings_change,2023-06-06 00:00:00,sess_00698,{}
evt_000393,user_0072,feature_used,2023-08-22 00:00:00,sess_02729,{}
evt_000394,user_0350,page_view,2023-05-16 00:00:00,sess_02783,{}
evt_000395,user_0010,login,2023-08-31 00:00:00,sess_02001,{}
evt_000396,user_0494,page_view,2023-01-09 00:00:00,sess_01191,{}
evt_000397,user_0550,login,2023-03-17 00:00:00,sess_01248,{}
evt_000398,user_0351,export,2023-06-29 00:00:00,sess_02718,{}
evt_000399,user_0382,export,2023-06-30 00:00:00,sess_01367,{}
evt_000400,user_0812,settings_change,2023-11-02 00:00:00,sess_01106,{}
evt_000401,user_0763,settings_change,2023-07-30 00:00:00,sess_00581,{}
evt_000402,user_0032,feature_used,2023-12-23 00:00:00,sess_00846,{}
evt_000403,user_0203,export,2023-05-21 00:00:00,sess_02232,{}
evt_000404,user_0470,login,2023-12-14 00:00:00,sess_01357,{}
evt_000405,user_0437,api_call,2023-01-22 00:00:00,sess_02875,{}
evt_000406,user_0644,page_view,2023-08-21 00:00:00,sess_01422,{}
evt_000407,user_0009,export,2023-03-17 00:00:00,sess_00616,{}
evt_000408,user_0302,login,2023-03-25 00:00:00,sess_01181,{}
evt_000409,user_0307,page_view,2023-04-22 00:00:00,sess_02430,{}
evt_000410,user_0511,legacy_click,2023-06-30 00:00:00,sess_00003,{}
evt_000411,user_0143,api_call,2023-09-15 00:00:00,sess_02297,{}
evt_000412,user_0089,settings_change,2023-04-11 00:00:00,sess_00331,{}
evt_000413,user_0033,export,2023-05-08 00:00:00,sess_01583,{}
evt_000414,user_0946,page_view,2023-06-04 00:00:00,sess_00710,{}
evt_000415,user_0712,api_call,2023-03-13 00:00:00,sess_00818,{}
evt_000416,user_0436,login,2023-06-06 00:00:00,sess_02322,{}
evt_000417,user_0483,login,2023-08-12 00:00:00,sess_02157,{}
evt_000418,user_0327,login,2023-12-31 00:00:00,sess_01451,{}
evt_000419,user_0440,export,2023-10-14 00:00:00,sess_01725,{}
evt_000420,user_0145,login,2023-05-05 00:00:00,sess_01529,{}
evt_000421,user_0570,login,2023-01-28 00:00:00,sess_01651,{}
evt_000422,user_0484,login,2023-01-28 00:00:00,sess_01107,{}
evt_000423,user_0682,page_view,2023-02-19 00:00:00,sess_01973,{}
evt_000424,user_0904,page_view,2023-10-27 00:00:00,sess_02937,{}
evt_000425,user_0214,login,2023-09-11 00:00:00,sess_02768,{}
evt_000426,user_0162,api_call,2023-01-04 00:00:00,sess_02818,{}
evt_000427,user_0069,page_view,2023-03-03 00:00:00,sess_01013,{}
evt_000428,user_0496,page_view,2023-08-16 00:00:00,sess_00499,{}
evt_000429,user_0506,feature_used,2023-10-07 00:00:00,sess_02510,{}
evt_000430,user_0898,settings_change,2023-08-10 00:00:00,sess_00089,{}
evt_000431,user_0857,settings_change,2023-03-29 00:00:00,sess_02866,{}
evt_000432,user_0498,export,2023-12-08 00:00:00,sess_02020,{}
evt_000433,user_0287,export,2023-02-24 00:00:00,sess_01741,{}
evt_000434,user_0296,export,2023-07-19 00:00:00,sess_01241,{}
evt_000435,user_0683,settings_change,2023-01-22 00:00:00,sess_01917,{}
evt_000436,user_0479,legacy_click,2023-03-23 00:00:00,sess_02062,{}
evt_000437,user_0945,settings_change,2023-09-20 00:00:00,sess_02687,{}
evt_000438,user_0688,settings_change,2023-08-24 00:00:00,sess_00574,{}
evt_000439,user_0798,settings_change,2023-07-21 00:00:00,sess_02643,{}
evt_000440,user_0494,login,2023-10-22 00:00:00,sess_02077,{}
evt_000441,user_0551,api_call,2023-06-15 00:00:00,sess_01426,{}
evt_000442,user_0868,export,2023-01-16 00:00:00,sess_00950,{}
evt_000443,user_0109,export,2023-09-01 00:00:00,sess_00949,{}
evt_000444,user_0846,settings_change,2023-02-23 00:00:00,sess_01574,{}
evt_000445,user_0440,page_view,2023-05-09 00:00:00,sess_00299,{}
evt_000446,user_0393,login,2023-01-16 00:00:00,sess_00441,{}
evt_000447,user_0396,feature_used,2023-10-21 00:00:00,sess_00802,{}
evt_000448,user_0458,settings_change,2023-04-14 00:00:00,sess_01778,{}
evt_000449,user_0847,feature_used,2023-01-13 00:00:00,sess_00395,{}
evt_000450,user_0848,feature_used,2023-07-04 00:00:00,sess_02239,{}
evt_000451,user_0356,feature_used,2023-11-25 00:00:00,sess_00779,{}
evt_000452,user_0599,export,2023-07-02 00:00:00,sess_02289,{}
evt_000453,user_0839,page_view,2023-11-17 00:00:00,sess_00291,{}
evt_000454,user_0131,login,2023-03-02 00:00:00,sess_00211,{}
evt_000455,user_0345,page_view,2023-05-29 00:00:00,sess_02881,{}
evt_000456,user_0912,feature_used,2023-02-08 00:00:00,sess_00989,{}
evt_000457,user_0976,login,2023-07-24 00:00:00,sess_02237,{}
evt_000458,user_0114,login,2023-05-15 00:00:00,sess_00133,{}
evt_000459,user_0273,feature_used,2023-01-31 00:00:00,sess_02241,{}
evt_000460,user_0344,settings_change,2023-02-01 00:00:00,sess_00299,{}
evt_000461,user_0591,login,2023-01-19 00:00:00,sess_01705,{}
evt_000462,user_0644,page_view,2023-09-03 00:00:00,sess_02963,{}
evt_000463,user_0037,export,2023-11-29 00:00:00,sess_01957,{}
evt_000464,user_0889,feature_used,2023-01-29 00:00:00,sess_00804,{}
evt_000465,user_0899,export,2023-01-10 00:00:00,sess_00214,{}
evt_000466,user_0396,settings_change,2023-12-26 00:00:00,sess_00565,{}
evt_000467,user_0121,login,2023-07-08 00:00:00,sess_01406,{}
evt_000468,user_0060,feature_used,2023-10-29 00:00:00,sess_01692,{}
evt_000469,user_0930,login,2023-01-08 00:00:00,sess_00233,{}
evt_000470,user_0130,export,2023-01-23 00:00:00,sess_02468,{}
evt_000471,user_0256,api_call,2023-07-23 00:00:00,sess_00502,{}
evt_000472,user_0079,api_call,2023-04-16 00:00:00,sess_01463,{}
evt_000473,user_0898,feature_used,2023-06-04 00:00:00,sess_02259,{}
evt_000474,user_0686,feature_used,2023-05-17 00:00:00,sess_02218,{}
evt_000475,user_0056,api_call,2023-12-28 00:00:00,sess_01146,{}
evt_000476,user_0954,feature_used,2023-09-24 00:00:00,sess_02265,{}
evt_000477,user_0391,settings_change,2023-03-14 00:00:00,sess_02861,{}
evt_000478,user_0801,export,2023-01-11 00:00:00,sess_00139,{}
evt_000479,user_0617,export,2023-02-13 00:00:00,sess_02498,{}
evt_000480,user_0020,export,2023-01-23 00:00:00,sess_01554,{}
evt_000481,user_0451,login,2023-06-06 00:00:00,sess_01425,{}
evt_000482,user_0952,login,2023-06-22 00:00:00,sess_02421,{}
evt_000483,user_0029,api_call,2023-11-15 00:00:00,sess_01752,{}
evt_000484,user_0972,settings_change,2023-02-25 00:00:00,sess_02955,{}
evt_000485,user_0300,login,2023-10-21 00:00:00,sess_02126,{}
evt_000486,user_0400,export,2023-05-02 00:00:00,sess_00063,{}
evt_000487,user_0715,api_call,2023-05-08 00:00:00,sess_01383,{}
evt_000488,user_0040,login,2023-05-18 00:00:00,sess_02675,{}
evt_000489,user_0638,page_view,2023-10-19 00:00:00,sess_01084,{}
evt_000490,user_0464,export,2023-01-05 00:00:00,sess_01470,{}
evt_000491,user_0883,login,2023-01-30 00:00:00,sess_01133,{}
evt_000492,user_0578,api_call,2023-08-14 00:00:00,sess_01132,{}
evt_000493,user_0518,feature_used,2023-03-31 00:00:00,sess_02532,{}
evt_000494,user_0244,page_view,2023-04-05 00:00:00,sess_01804,{}
evt_000495,user_0043,login,2023-02-01 00:00:00,sess_01055,{}
evt_000496,,api_call,2023-01-23 00:00:00,sess_01433,{}
evt_000497,user_0532,export,2023-02-09 00:00:00,sess_01335,{}
evt_000498,user_0868,settings_change,2023-11-25 00:00:00,sess_01160,{}
evt_000499,user_0341,login,2023-06-21 00:00:00,sess_02671,{}
evt_000500,user_0987,api_call,2023-03-24 00:00:00,sess_01192,{}
evt_000501,user_0954,login,2023-11-08 00:00:00,sess_01283,{}
evt_000502,user_0818,settings_change,2023-10-25 00:00:00,sess_00881,{}
evt_000503,user_0611,page_view,2023-03-18 00:00:00,sess_02660,{}
evt_000504,user_0080,feature_used,2023-10-22 00:00:00,sess_01713,{}
evt_000505,user_0125,login,2023-11-07 00:00:00,sess_02149,{}
evt_000506,user_0331,api_call,2023-10-22 00:00:00,sess_01000,{}
evt_000507,user_0837,api_call,2023-06-11 00:00:00,sess_02839,{}
evt_000508,user_0768,export,2023-06-30 00:00:00,sess_00314,{}
evt_000509,user_0686,export,2023-08-18 00:00:00,sess_02333,{}
evt_000510,user_0129,login,2023-07-28 00:00:00,sess_02728,{}
evt_000511,user_0272,api_call,2023-03-02 00:00:00,sess_01725,{}
evt_000512,user_0154,login,2023-04-12 00:00:00,sess_01860,{}
evt_000513,,page_view,2023-10-11 00:00:00,sess_01925,{}
evt_000514,user_0130,page_view,2023-01-13 00:00:00,sess_00300,{}
evt_000515,user_0906,login,2023-08-05 00:00:00,sess_01648,{}
evt_000516,user_0253,settings_change,2023-06-22 00:00:00,sess_02494,{}
evt_000517,user_0756,page_view,2023-07-01 00:00:00,sess_01675,{}
evt_000518,user_0776,export,2023-09-02 00:00:00,sess_00752,{}
evt_000519,user_0618,login,2023-01-04 00:00:00,sess_01516,{}
evt_000520,user_0474,export,2023-04-01 00:00:00,sess_02409,{}
evt_000521,user_0810,page_view,2023-09-10 00:00:00,sess_02311,{}
evt_000522,user_0550,login,2023-08-07 00:00:00,sess_01574,{}
evt_000523,user_0186,feature_used,2023-04-18 00:00:00,sess_01140,{}
evt_000524,user_0647,api_call,2023-05-26 00:00:00,sess_01180,{}
evt_000525,user_0459,feature_used,2023-05-28 00:00:00,sess_00435,{}
evt_000526,user_0699,api_call,2023-04-16 00:00:00,sess_02084,{}
evt_000527,user_0029,login,2023-10-04 00:00:00,sess_00800,{}
evt_000528,,page_view,2023-05-25 00:00:00,sess_02999,{}
evt_000529,user_0130,export,2023-02-26 00:00:00,sess_00492,{}
evt_000530,user_0452,export,2023-03-12 00:00:00,sess_02740,{}
evt_000531,user_0370,page_view,2023-04-24 00:00:00,sess_01340,{}
evt_000532,user_0351,api_call,2023-09-20 00:00:00,sess_00304,{}
evt_000533,user_0329,page_view,2023-12-28 00:00:00,sess_00780,{}
evt_000534,user_0693,settings_change,2023-11-21 00:00:00,sess_01008,{}
evt_000535,user_0395,feature_used,2023-05-16 00:00:00,sess_01985,{}
evt_000536,user_0769,export,2023-04-12 00:00:00,sess_00364,{}
evt_000537,user_0896,settings_change,2023-01-02 00:00:00,sess_02010,{}
evt_000538,user_0218,settings_change,2023-08-03 00:00:00,sess_02513,{}
evt_000539,user_0612,feature_used,2023-09-05 00:00:00,sess_00738,{}
evt_000540,user_0879,feature_used,2023-12-09 00:00:00,sess_02581,{}
evt_000541,user_0374,login,2023-02-19 00:00:00,sess_01177,{}
evt_000542,user_0467,api_call,2023-08-06 00:00:00,sess_01904,{}
evt_000543,user_0693,page_view,2023-07-23 00:00:00,sess_01982,{}
evt_000544,user_0903,export,2023-12-18 00:00:00,sess_01192,{}
evt_000545,user_0225,export,2023-06-15 00:00:00,sess_01301,{}
evt_000546,user_0847,export,2023-05-14 00:00:00,sess_01989,{}
evt_000547,user_0355,settings_change,2023-06-07 00:00:00,sess_00907,{}
evt_000548,user_0174,login,2023-11-17 00:00:00,sess_02502,{}
evt_000549,user_0635,login,2023-01-11 00:00:00,sess_02887,{}
evt_000550,user_0369,login,2023-01-26 00:00:00,sess_01484,{}
evt_000551,user_0164,login,2023-04-28 00:00:00,sess_00662,{}
evt_000552,user_0346,export,2023-05-08 00:00:00,sess_00083,{}
evt_000553,user_0552,page_view,2023-09-06 00:00:00,sess_01160,{}
evt_000554,user_0241,settings_change,2023-05-07 00:00:00,sess_00507,{}
evt_000555,user_0396,settings_change,2023-05-19 00:00:00,sess_00303,{}
evt_000556,user_0737,settings_change,2023-01-08 00:00:00,sess_02219,{}
evt_000557,user_0158,page_view,2023-07-20 00:00:00,sess_02481,{}
evt_000558,user_0822,api_call,2023-01-12 00:00:00,sess_01880,{}
evt_000559,user_0276,settings_change,2023-07-12 00:00:00,sess_00382,{}
evt_000560,user_0426,login,2023-05-26 00:00:00,sess_02076,{}
evt_000561,user_0018,export,2023-07-10 00:00:00,sess_00444,{}
evt_000562,user_0606,page_view,2023-04-29 00:00:00,sess_01953,{}
evt_000563,user_0675,api_call,2023-11-19 00:00:00,sess_02298,{}
evt_000564,user_0904,export,2023-02-12 00:00:00,sess_02526,{}
evt_000565,user_0548,settings_change,2023-04-30 00:00:00,sess_02022,{}
evt_000566,user_0325,settings_change,2023-03-19 00:00:00,sess_02823,{}
evt_000567,user_0426,page_view,2023-04-18 00:00:00,sess_02002,{}
evt_000568,user_0327,settings_change,2023-08-25 00:00:00,sess_02108,{}
evt_000569,user_0775,settings_change,2023-02-23 00:00:00,sess_00318,{}
evt_000570,user_0793,page_view,2023-03-04 00:00:00,sess_01793,{}
evt_000571,user_0117,page_view,2023-09-11 00:00:00,sess_02149,{}
evt_000572,user_0784,login,2023-01-05 00:00:00,sess_01784,{}
evt_000573,user_0754,settings_change,2023-06-15 00:00:00,sess_01523,{}
evt_000574,user_0173,feature_used,2023-12-17 00:00:00,sess_02515,{}
evt_000575,user_0390,login,2023-08-30 00:00:00,sess_01353,{}
evt_000576,user_0754,feature_used,2023-08-31 00:00:00,sess_01706,{}
evt_000577,user_0492,page_view,2023-01-03 00:00:00,sess_00769,{}
evt_000578,user_0097,login,2023-02-18 00:00:00,sess_01920,{}
evt_000579,user_0069,api_call,2023-04-26 00:00:00,sess_00058,{}
evt_000580,user_0287,api_call,2023-08-07 00:00:00,sess_01253,{}
evt_000581,user_0804,export,2023-10-15 00:00:00,sess_02701,{}
evt_000582,user_0621,feature_used,2023-04-21 00:00:00,sess_01077,{}
evt_000583,user_0130,login,2023-07-16 00:00:00,sess_02426,{}
evt_000584,user_0845,settings_change,2023-12-09 00:00:00,sess_00689,{}
evt_000585,,feature_used,2023-02-16 00:00:00,sess_00588,{}
evt_000586,user_0914,page_view,2023-01-27 00:00:00,sess_01801,{}
evt_000587,user_0494,api_call,2023-03-02 00:00:00,sess_01611,{}
evt_000588,user_0404,settings_change,2023-06-09 00:00:00,sess_02174,{}
evt_000589,user_0635,feature_used,2023-11-21 00:00:00,sess_00586,{}
evt_000590,user_0587,export,2023-05-09 00:00:00,sess_02286,{}
evt_000591,user_0684,api_call,2023-07-07 00:00:00,sess_02745,{}
evt_000592,user_0444,feature_used,2023-04-08 00:00:00,sess_00734,{}
evt_000593,user_0011,feature_used,2023-09-27 00:00:00,sess_02402,{}
evt_000594,user_0097,api_call,2023-09-15 00:00:00,sess_01119,{}
evt_000595,user_0287,settings_change,2023-01-23 00:00:00,sess_01037,{}
evt_000596,user_0059,login,2023-08-30 00:00:00,sess_01862,{}
evt_000597,user_0495,settings_change,2023-10-07 00:00:00,sess_01514,{}
evt_000598,user_0936,settings_change,2023-04-01 00:00:00,sess_01719,{}
evt_000599,user_0123,page_view,2023-12-30 00:00:00,sess_00400,{}
evt_000600,user_0290,feature_used,2023-01-09 00:00:00,sess_02753,{}
evt_000601,user_0331,settings_change,2023-10-28 00:00:00,sess_02115,{}
evt_000602,,settings_change,2023-12-08 00:00:00,sess_00267,{}
evt_000603,user_0797,login,2023-05-17 00:00:00,sess_01817,{}
evt_000604,user_0640,feature_used,2023-07-29 00:00:00,sess_00014,{}
evt_000605,user_0588,api_call,2023-08-27 00:00:00,sess_02853,{}
evt_000606,user_0974,export,2023-02-16 00:00:00,sess_00354,{}
evt_000607,user_0620,settings_change,2023-03-28 00:00:00,sess_02614,{}
evt_000608,user_0084,settings_change,2023-06-07 00:00:00,sess_00783,{}
evt_000609,user_0773,feature_used,2023-07-14 00:00:00,sess_00730,{}
evt_000610,user_0592,api_call,2023-04-07 00:00:00,sess_00817,{}
evt_000611,user_0308,api_call,2023-05-16 00:00:00,sess_01455,{}
evt_000612,user_0365,settings_change,2023-11-20 00:00:00,sess_00699,{}
evt_000613,user_0873,login,2023-10-03 00:00:00,sess_02877,{}
evt_000614,user_0678,settings_change,2023-04-17 00:00:00,sess_02064,{}
evt_000615,user_0778,api_call,2023-04-18 00:00:00,sess_01916,{}
evt_000616,user_0965,page_view,2023-11-20 00:00:00,sess_00573,{}
evt_000617,user_0337,api_call,2023-12-04 00:00:00,sess_00139,{}
evt_000618,user_0108,settings_change,2023-01-05 00:00:00,sess_01948,{}
evt_000619,user_0680,page_view,2023-07-03 00:00:00,sess_01913,{}
evt_000620,user_0788,page_view,2023-11-12 00:00:00,sess_02360,{}
evt_000621,user_0766,export,2023-05-05 00:00:00,sess_01529,{}
evt_000622,user_0505,settings_change,2023-01-21 00:00:00,sess_02077,{}
evt_000623,user_0446,api_call,2023-07-25 00:00:00,sess_00672,{}
evt_000624,user_0965,api_call,2023-12-24 00:00:00,sess_02327,{}
evt_000625,user_0134,settings_change,2023-01-28 00:00:00,sess_00580,{}
evt_000626,user_0479,export,2023-01-01 00:00:00,sess_00821,{}
evt_000627,user_0314,api_call,2023-05-01 00:00:00,sess_00370,{}
evt_000628,user_0161,settings_change,2023-07-11 00:00:00,sess_00653,{}
evt_000629,user_0493,login,2023-12-24 00:00:00,sess_01935,{}
evt_000630,user_0870,export,2023-02-19 00:00:00,sess_01304,{}
evt_000631,user_0137,export,2023-05-25 00:00:00,sess_01740,{}
evt_000632,user_0560,page_view,2023-12-09 00:00:00,sess_00111,{}
evt_000633,user_0640,feature_used,2023-07-08 00:00:00,sess_02054,{}
evt_000634,user_0642,login,2023-02-09 00:00:00,sess_00566,{}
evt_000635,user_0046,feature_used,2023-02-17 00:00:00,sess_02679,{}
evt_000636,user_0157,api_call,2023-12-12 00:00:00,sess_01070,{}
evt_000637,user_0441,feature_used,2023-12-16 00:00:00,sess_00436,{}
evt_000638,user_0085,api_call,2023-02-21 00:00:00,sess_01657,{}
evt_000639,user_0013,feature_used,2023-10-22 00:00:00,sess_02812,{}
evt_000640,user_0508,settings_change,2023-07-25 00:00:00,sess_00224,{}
evt_000641,user_0270,settings_change,2023-11-06 00:00:00,sess_01528,{}
evt_000642,user_0746,api_call,2023-07-06 00:00:00,sess_00733,{}
evt_000643,user_0558,export,2023-02-10 00:00:00,sess_01381,{}
evt_000644,user_0741,login,2023-09-21 00:00:00,sess_01864,{}
evt_000645,user_0486,api_call,2023-09-08 00:00:00,sess_00206,{}
evt_000646,user_0719,api_call,2023-06-22 00:00:00,sess_00097,{}
evt_000647,user_0188,api_call,2023-01-09 00:00:00,sess_01220,{}
evt_000648,user_0626,page_view,2023-01-19 00:00:00,sess_01623,{}
evt_000649,user_0087,login,2023-03-16 00:00:00,sess_01766,{}
evt_000650,user_0361,export,2023-05-05 00:00:00,sess_02145,{}
evt_000651,user_0042,page_view,2023-01-20 00:00:00,sess_02965,{}
evt_000652,user_0923,page_view,2023-02-10 00:00:00,sess_02609,{}
evt_000653,user_0442,export,2023-05-12 00:00:00,sess_00325,{}
evt_000654,user_0453,page_view,2023-10-20 00:00:00,sess_02522,{}
evt_000655,user_0893,feature_used,2023-01-26 00:00:00,sess_01938,{}
evt_000656,user_0979,export,2023-12-19 00:00:00,sess_02055,{}
evt_000657,user_0635,export,2023-12-14 00:00:00,sess_00021,{}
evt_000658,user_0020,export,2023-05-21 00:00:00,sess_02454,{}
evt_000659,user_0667,api_call,2023-04-26 00:00:00,sess_01330,{}
evt_000660,user_0643,api_call,2023-11-08 00:00:00,sess_01724,{}
evt_000661,user_0343,login,2023-10-13 00:00:00,sess_01396,{}
evt_000662,user_0861,export,2023-09-13 00:00:00,sess_02858,{}
evt_000663,user_0409,api_call,2023-12-05 00:00:00,sess_02587,{}
evt_000664,user_0361,page_view,2023-09-29 00:00:00,sess_01196,{}
evt_000665,user_0472,settings_change,2023-03-21 00:00:00,sess_00683,{}
evt_000666,user_0592,export,2023-01-12 00:00:00,sess_02011,{}
evt_000667,user_0394,login,2023-11-07 00:00:00,sess_01621,{}
evt_000668,user_0114,login,2023-03-23 00:00:00,sess_02254,{}
evt_000669,user_0787,feature_used,2023-11-03 00:00:00,sess_01488,{}
evt_000670,user_0697,settings_change,2023-11-22 00:00:00,sess_02194,{}
evt_000671,user_0235,export,2023-08-26 00:00:00,sess_01841,{}
evt_000672,user_0913,feature_used,2023-01-02 00:00:00,sess_01369,{}
evt_000673,user_0688,feature_used,2023-02-20 00:00:00,sess_02676,{}
evt_000674,user_0438,export,2023-01-15 00:00:00,sess_00568,{}
evt_000675,user_0528,page_view,2023-07-29 00:00:00,sess_02498,{}
evt_000676,user_0596,settings_change,2023-02-16 00:00:00,sess_02464,{}
evt_000677,user_0686,export,2023-04-09 00:00:00,sess_01512,{}
evt_000678,user_0251,feature_used,2023-12-31 00:00:00,sess_00544,{}
evt_000679,user_0936,page_view,2023-08-25 00:00:00,sess_02801,{}
